user_id,unique_categories,unique_skus,count_conversions,sum_revenue,recency,frequency,country,state,gender,age,churn_label,feature_window_start,feature_window_end,label_window_end,window_length_days,churn_probability
user_372,7,23,23,893.48,4,7.695652173913044,country_x,state_3,male,24,0,2024-03-01,2024-09-01,2024-11-01,184,0.498524071509459
user_3720,3,4,4,131.34,18,18.75,country_x,state_5,male,64,0,2024-03-01,2024-09-01,2024-11-01,184,0.4993318613209167
user_3721,3,6,6,321.39,9,23.833333333333332,country_x,state_13,male,70,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3722,4,17,18,861.99,20,8.444444444444445,country_x,state_12,female,19,0,2024-03-01,2024-09-01,2024-11-01,184,0.498524071509459
user_3723,7,20,22,759.9,8,7.045454545454546,country_x,state_7,female,38,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3725,5,23,24,820.16,1,6.416666666666667,country_x,state_3,male,59,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3726,3,4,4,115.73,12,30.5,country_x,state_5,female,66,0,2024-03-01,2024-09-01,2024-11-01,184,0.4993099622678824
user_3727,7,22,22,800.14,12,7.318181818181818,country_x,state_9,male,44,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3728,2,2,2,29.07,18,31.5,country_x,state_7,male,67,0,2024-03-01,2024-09-01,2024-11-01,184,0.4996368821899596
user_3729,7,20,21,871.17,1,8.523809523809524,country_x,state_12,male,65,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_373,6,17,17,537.61,15,9.588235294117647,country_x,state_11,male,23,0,2024-03-01,2024-09-01,2024-11-01,184,0.498524071509459
user_3730,3,6,6,404.59000000000003,44,17.166666666666668,country_x,state_4,female,27,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_3732,3,7,7,289.46,3,21.714285714285715,country_x,state_5,female,38,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3820,5,12,13,425.07,21,11.692307692307692,country_x,state_7,female,66,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3538,5,17,19,609.97,1,9.578947368421053,country_x,state_1,male,57,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3536,3,5,5,141.96,17,31.8,country_x,state_4,male,26,1,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3343,6,19,19,658.24,4,8.947368421052632,country_x,state_1,female,31,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3344,7,24,24,931.52,2,7.291666666666667,country_x,state_4,male,48,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3345,4,5,5,285.94,36,23.4,country_x,state_12,female,39,0,2024-03-01,2024-09-01,2024-11-01,184,0.4993099622678824
user_3346,5,17,17,623.27,6,10.176470588235293,country_x,state_12,female,65,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3347,6,8,8,376.39,54,11.25,country_x,state_9,male,47,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_3348,5,15,15,633.37,19,10.4,country_x,state_5,male,46,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3342,6,23,23,859.22,19,7.130434782608695,country_x,state_9,female,62,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3349,5,10,10,413.31,2,17.6,country_x,state_8,male,53,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3350,6,15,15,514.0600000000001,10,10.6,country_x,state_12,male,66,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3351,5,14,14,648.9300000000001,2,11.785714285714286,country_x,state_1,male,59,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3352,6,23,23,723.9,4,7.043478260869565,country_x,state_4,female,46,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3353,6,9,9,308.6,27,16.0,country_x,state_12,female,24,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987348915080465
user_3354,2,4,4,190.35999999999999,8,40.25,country_x,state_14,female,49,0,2024-03-01,2024-09-01,2024-11-01,184,0.4993099622678824
user_3355,6,13,13,365.19,61,9.461538461538462,country_x,state_12,male,30,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_335,5,26,28,842.52,1,6.535714285714286,country_x,state_2,male,60,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3341,2,3,3,97.97,72,33.0,country_x,state_13,female,38,1,2024-03-01,2024-09-01,2024-11-01,184,0.4993099622678824
user_3340,4,6,6,260.24,9,15.333333333333334,country_x,state_14,female,68,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_334,1,1,1,21.68,10,0.0,country_x,state_8,male,41,1,2024-03-01,2024-09-01,2024-11-01,184,0.5001141707910873
user_3326,7,20,20,695.92,6,8.75,country_x,state_14,female,60,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3327,4,8,8,252.53,19,20.5,country_x,state_2,female,19,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987348915080465
user_3328,6,21,21,773.72,7,7.666666666666667,country_x,state_3,female,21,0,2024-03-01,2024-09-01,2024-11-01,184,0.498524071509459
user_3329,5,8,9,382.57,36,16.11111111111111,country_x,state_8,male,62,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_333,5,10,10,285.76,10,15.3,country_x,state_6,male,63,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3330,4,6,6,174.06,5,28.5,country_x,state_15,female,55,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3331,4,10,10,409.27,6,16.7,country_x,state_10,female,24,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857413894341995
user_3332,7,18,18,662.9,8,9.5,country_x,state_14,female,39,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3333,3,9,9,360.78,7,17.88888888888889,country_x,state_5,male,37,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_3334,5,9,9,335.77,1,19.77777777777778,country_x,state_4,male,52,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_3335,6,17,17,753.25,17,9.176470588235293,country_x,state_5,female,21,0,2024-03-01,2024-09-01,2024-11-01,184,0.498524071509459
user_3336,3,8,8,261.53,2,18.875,country_x,state_10,female,70,1,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_3337,8,17,18,720.64,9,8.333333333333334,country_x,state_6,female,37,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3338,4,13,14,552.37,57,8.142857142857142,country_x,state_12,female,52,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3339,7,24,25,857.42,1,7.28,country_x,state_7,female,50,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3356,3,3,3,81.54,38,36.0,country_x,state_9,male,30,0,2024-03-01,2024-09-01,2024-11-01,184,0.4993099622678824
user_3357,7,20,22,855.61,7,7.7272727272727275,country_x,state_13,female,31,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3358,4,10,11,306.37,23,14.272727272727273,country_x,state_1,male,23,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857413894341995
user_3359,5,14,14,508.39,1,9.5,country_x,state_1,female,33,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3377,5,14,16,511.28000000000003,26,9.875,country_x,state_12,female,28,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3378,5,14,16,484.02,2,11.25,country_x,state_14,male,26,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3379,6,10,10,267.77,3,15.4,country_x,state_8,male,19,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857413894341995
user_338,4,12,12,377.95,22,13.0,country_x,state_10,female,45,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3380,3,3,3,92.31,69,32.333333333333336,country_x,state_7,female,61,0,2024-03-01,2024-09-01,2024-11-01,184,0.4993099622678824
user_3381,4,12,12,386.42,4,14.75,country_x,state_14,male,69,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3382,6,15,15,455.14,13,10.0,country_x,state_8,female,47,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3383,7,20,20,777.94,5,7.95,country_x,state_13,male,33,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3384,3,3,4,135.27,34,20.0,country_x,state_4,male,65,0,2024-03-01,2024-09-01,2024-11-01,184,0.4993318613209167
user_3385,6,22,22,933.73,5,7.590909090909091,country_x,state_6,male,70,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3386,8,24,24,908.63,9,7.166666666666667,country_x,state_15,female,18,0,2024-03-01,2024-09-01,2024-11-01,184,0.49850962749640515
user_3387,3,7,7,263.71000000000004,39,18.285714285714285,country_x,state_13,male,65,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_3388,8,18,18,555.74,10,8.944444444444445,country_x,state_3,female,23,0,2024-03-01,2024-09-01,2024-11-01,184,0.498524071509459
user_3389,6,18,19,680.31,3,9.368421052631579,country_x,state_11,male,63,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_339,3,5,5,160.51,8,23.6,country_x,state_12,female,26,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3376,7,21,22,563.93,16,6.818181818181818,country_x,state_1,female,32,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3325,4,6,6,217.88,39,22.166666666666668,country_x,state_10,female,37,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3375,8,25,25,969.51,23,5.4,country_x,state_1,female,48,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3373,1,1,1,90.21,21,0.0,country_x,state_13,male,64,1,2024-03-01,2024-09-01,2024-11-01,184,0.5001141707910873
user_336,6,14,14,525.38,4,12.785714285714286,country_x,state_3,male,46,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3360,5,5,5,199.24,64,22.0,country_x,state_4,female,58,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3361,7,21,22,606.77,1,8.136363636363637,country_x,state_14,female,69,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3362,6,16,17,640.15,16,8.647058823529411,country_x,state_3,male,65,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3363,5,16,16,575.27,7,9.6875,country_x,state_7,female,38,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3364,5,12,12,300.36,4,14.916666666666666,country_x,state_11,male,70,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3365,4,6,8,314.45,31,15.875,country_x,state_3,female,61,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_3366,6,17,17,525.19,1,9.647058823529411,country_x,state_1,female,33,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3367,4,9,9,240.45999999999998,22,17.444444444444443,country_x,state_12,male,22,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987348915080465
user_3368,1,2,2,38.14,1,59.5,country_x,state_15,male,41,0,2024-03-01,2024-09-01,2024-11-01,184,0.4999558058922786
user_3369,5,12,12,394.40999999999997,26,12.166666666666666,country_x,state_11,male,60,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_337,6,10,10,407.79999999999995,4,16.0,country_x,state_7,female,48,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3370,5,19,19,746.35,10,7.631578947368421,country_x,state_10,female,18,0,2024-03-01,2024-09-01,2024-11-01,184,0.498524071509459
user_3371,5,15,15,666.1,22,10.666666666666666,country_x,state_2,male,27,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3372,6,20,20,828.65,10,8.5,country_x,state_10,female,60,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3374,4,10,10,261.93,9,11.3,country_x,state_4,female,52,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3324,5,18,18,586.83,14,9.166666666666666,country_x,state_15,female,51,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3322,6,7,7,200.69,9,24.142857142857142,country_x,state_11,male,49,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3321,5,7,7,348.93,17,22.428571428571427,country_x,state_1,female,60,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3272,6,17,19,681.6800000000001,2,9.368421052631579,country_x,state_1,male,58,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3273,4,7,7,244.76,10,17.571428571428573,country_x,state_6,female,68,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_3274,3,5,6,215.01,19,26.5,country_x,state_3,female,39,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3276,6,25,25,1130.66,12,6.6,country_x,state_1,female,36,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3277,2,2,2,145.51,33,75.5,country_x,state_8,female,28,1,2024-03-01,2024-09-01,2024-11-01,184,0.4996368821899596
user_3278,6,16,16,651.73,10,10.25,country_x,state_1,female,70,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3279,6,13,13,436.48,20,10.615384615384615,country_x,state_5,male,28,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_328,4,5,5,164.18,14,33.2,country_x,state_2,female,36,0,2024-03-01,2024-09-01,2024-11-01,184,0.4993099622678824
user_3280,7,22,23,881.18,16,7.130434782608695,country_x,state_6,female,31,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3281,2,2,2,48.05,14,70.0,country_x,state_15,female,56,1,2024-03-01,2024-09-01,2024-11-01,184,0.4999558058922786
user_3282,1,1,1,16.97,105,0.0,country_x,state_2,male,43,1,2024-03-01,2024-09-01,2024-11-01,184,0.5001141707910873
user_3283,7,22,22,782.78,12,7.7727272727272725,country_x,state_7,female,61,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3284,5,21,22,976.61,15,7.545454545454546,country_x,state_7,female,37,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3285,2,2,2,50.08,4,79.5,country_x,state_1,female,37,1,2024-03-01,2024-09-01,2024-11-01,184,0.4999558058922786
user_3286,3,4,4,163.15,48,27.25,country_x,state_4,male,22,1,2024-03-01,2024-09-01,2024-11-01,184,0.49932212485946437
user_3271,7,21,21,718.04,5,7.095238095238095,country_x,state_1,male,55,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3287,1,1,1,28.15,125,0.0,country_x,state_12,male,18,1,2024-03-01,2024-09-01,2024-11-01,184,0.5001574450734633
user_3270,2,2,2,23.35,88,1.5,country_x,state_3,female,50,1,2024-03-01,2024-09-01,2024-11-01,184,0.5001141707910873
user_3269,3,5,5,144.17000000000002,53,23.8,country_x,state_12,female,27,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3255,6,20,20,427.11,2,8.6,country_x,state_2,male,49,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3256,6,17,17,604.35,4,9.352941176470589,country_x,state_5,male,20,0,2024-03-01,2024-09-01,2024-11-01,184,0.498524071509459
user_4381,5,15,15,415.82,14,11.2,country_x,state_1,male,49,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3257,5,12,12,497.78,35,11.916666666666666,country_x,state_3,female,59,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3258,7,24,25,962.4,2,6.64,country_x,state_4,male,18,0,2024-03-01,2024-09-01,2024-11-01,184,0.49850962749640515
user_3259,2,3,3,143.35999999999999,45,18.666666666666668,country_x,state_13,male,26,0,2024-03-01,2024-09-01,2024-11-01,184,0.4993318613209167
user_326,1,1,1,16.39,153,0.0,country_x,state_5,female,22,1,2024-03-01,2024-09-01,2024-11-01,184,0.5001574450734633
user_3260,2,2,2,52.34,51,61.0,country_x,state_2,female,65,0,2024-03-01,2024-09-01,2024-11-01,184,0.4999558058922786
user_3262,5,18,18,690.4399999999999,18,9.222222222222221,country_x,state_13,female,29,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3263,5,11,11,416.7,8,15.727272727272727,country_x,state_9,female,18,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857413894341995
user_3264,8,19,19,569.38,7,8.736842105263158,country_x,state_8,male,33,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3265,5,22,22,764.59,2,7.7727272727272725,country_x,state_13,female,47,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3266,6,22,24,758.56,19,6.875,country_x,state_14,male,25,0,2024-03-01,2024-09-01,2024-11-01,184,0.49850962749640515
user_3267,4,9,10,391.9,9,13.3,country_x,state_15,female,63,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3268,3,16,16,576.85,16,10.5,country_x,state_11,female,63,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_327,4,11,11,240.01,17,10.909090909090908,country_x,state_15,female,57,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3390,4,5,5,246.02,76,16.6,country_x,state_13,female,28,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_3288,6,13,13,507.12,56,9.461538461538462,country_x,state_13,female,28,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_329,6,8,8,309.57,2,22.125,country_x,state_7,female,35,1,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3308,5,10,10,377.29,34,14.2,country_x,state_13,male,70,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3309,2,3,3,78.51,1,46.0,country_x,state_11,male,19,0,2024-03-01,2024-09-01,2024-11-01,184,0.49932212485946437
user_331,7,12,12,574.27,14,13.416666666666666,country_x,state_11,male,21,0,2024-03-01,2024-09-01,2024-11-01,184,0.498524071509459
user_3310,8,27,27,1015.1,7,6.518518518518518,country_x,state_3,female,66,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3311,6,17,17,470.15000000000003,6,9.529411764705882,country_x,state_8,female,33,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3312,5,9,10,300.35,6,15.5,country_x,state_7,female,21,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857413894341995
user_3313,2,2,2,46.25,68,50.5,country_x,state_9,female,60,0,2024-03-01,2024-09-01,2024-11-01,184,0.4999558058922786
user_3314,2,6,6,192.82999999999998,1,26.166666666666668,country_x,state_3,male,30,1,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3315,4,12,13,338.29,12,12.692307692307692,country_x,state_1,male,55,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3316,4,13,13,391.16,54,9.846153846153847,country_x,state_2,female,66,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3317,3,4,4,120.11,81,16.5,country_x,state_12,female,18,1,2024-03-01,2024-09-01,2024-11-01,184,0.49933623731795024
user_3318,6,16,17,592.74,8,9.764705882352942,country_x,state_11,male,26,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3319,8,21,21,606.78,9,7.333333333333333,country_x,state_15,female,38,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_332,5,12,13,542.84,10,13.0,country_x,state_8,female,35,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3320,1,1,1,34.55,158,0.0,country_x,state_12,female,35,1,2024-03-01,2024-09-01,2024-11-01,184,0.5001141707910873
user_3307,6,12,12,526.59,3,14.5,country_x,state_11,male,31,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3289,7,18,19,756.0,22,8.526315789473685,country_x,state_4,female,64,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3306,5,14,15,462.5,33,9.8,country_x,state_6,male,33,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3304,4,7,7,210.83,30,15.428571428571429,country_x,state_13,male,19,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987348915080465
user_3290,7,30,30,1090.7,14,5.533333333333333,country_x,state_5,male,27,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3291,4,10,12,357.32,39,11.166666666666666,country_x,state_1,male,64,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3292,6,19,19,654.49,14,8.842105263157896,country_x,state_1,female,45,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3293,6,22,23,921.7,28,6.6521739130434785,country_x,state_7,male,62,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3295,2,5,5,181.24,50,24.0,country_x,state_1,female,51,0,2024-03-01,2024-09-01,2024-11-01,184,0.4993099622678824
user_3296,5,19,19,675.02,6,9.263157894736842,country_x,state_2,male,30,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3297,6,17,17,495.61,7,8.705882352941176,country_x,state_6,female,61,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3298,2,2,2,63.24,43,8.0,country_x,state_15,male,42,0,2024-03-01,2024-09-01,2024-11-01,184,0.49996079779891434
user_3299,5,17,18,587.13,6,9.555555555555555,country_x,state_15,male,40,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_33,2,3,3,117.18,62,40.0,country_x,state_5,male,64,0,2024-03-01,2024-09-01,2024-11-01,184,0.4993099622678824
user_330,5,9,9,396.63,13,16.555555555555557,country_x,state_10,male,50,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_3300,9,30,31,1285.02,17,5.258064516129032,country_x,state_6,female,53,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3301,4,4,4,93.68,20,33.5,country_x,state_2,female,29,0,2024-03-01,2024-09-01,2024-11-01,184,0.4993099622678824
user_3302,4,12,12,414.92,17,13.333333333333334,country_x,state_9,others,64,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3303,3,5,5,202.92,31,27.0,country_x,state_4,female,62,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3305,2,2,2,43.980000000000004,12,12.0,country_x,state_7,male,37,0,2024-03-01,2024-09-01,2024-11-01,184,0.49996079779891434
user_3391,7,25,25,710.28,12,6.8,country_x,state_8,male,50,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3392,3,6,6,159.19,19,19.333333333333332,country_x,state_4,female,69,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_3393,6,12,13,384.34000000000003,4,13.384615384615385,country_x,state_3,female,34,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3484,1,1,1,31.03,37,0.0,country_x,state_14,female,67,0,2024-03-01,2024-09-01,2024-11-01,184,0.5001141707910873
user_3485,7,14,15,527.24,9,11.2,country_x,state_8,female,37,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3486,3,9,9,309.25,4,15.555555555555555,country_x,state_9,female,20,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987348915080465
user_3487,4,17,17,570.4,2,9.0,country_x,state_13,male,32,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3488,5,12,12,478.02000000000004,3,14.666666666666666,country_x,state_1,male,54,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3489,5,8,8,348.65000000000003,15,20.375,country_x,state_9,male,38,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_349,6,13,13,493.78000000000003,47,10.538461538461538,country_x,state_4,male,24,0,2024-03-01,2024-09-01,2024-11-01,184,0.498524071509459
user_3490,7,21,21,1003.91,38,6.809523809523809,country_x,state_2,female,59,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3491,7,24,24,912.71,19,6.458333333333333,country_x,state_14,male,56,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3493,6,20,20,673.61,3,8.4,country_x,state_1,female,57,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3494,1,1,1,21.0,141,0.0,country_x,state_8,female,52,1,2024-03-01,2024-09-01,2024-11-01,184,0.5001141707910873
user_3495,2,2,2,128.13,135,6.0,country_x,state_8,female,35,0,2024-03-01,2024-09-01,2024-11-01,184,0.5001141707910873
user_3496,6,16,16,527.16,9,10.6875,country_x,state_11,male,34,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3497,6,22,22,785.2,6,8.0,country_x,state_4,female,48,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3498,5,6,6,185.34,19,23.833333333333332,country_x,state_8,female,65,1,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3483,4,5,5,180.85999999999999,8,28.0,country_x,state_6,male,32,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3499,6,16,17,681.45,1,10.588235294117647,country_x,state_7,male,43,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3482,6,9,9,299.01,7,19.666666666666668,country_x,state_11,female,18,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987348915080465
user_3480,6,12,12,371.53999999999996,5,14.0,country_x,state_14,female,18,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857413894341995
user_3465,9,19,21,779.89,15,7.0476190476190474,country_x,state_6,male,29,0,2024-03-01,2024-09-01,2024-11-01,184,0.4985053425174119
user_3466,3,5,5,204.86,26,22.2,country_x,state_14,female,42,1,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_3467,6,13,14,483.58,18,11.714285714285714,country_x,state_9,female,30,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857646401094424
user_3468,4,6,6,215.70999999999998,25,24.333333333333332,country_x,state_15,female,34,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
user_347,3,3,3,59.79,32,47.666666666666664,country_x,state_3,female,43,1,2024-03-01,2024-09-01,2024-11-01,184,0.4993099622678824
user_3470,4,13,13,416.99,2,13.923076923076923,country_x,state_15,male,20,0,2024-03-01,2024-09-01,2024-11-01,184,0.49857413894341995
user_3471,7,16,16,784.3,3,10.1875,country_x,state_15,male,41,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3473,6,20,21,699.6700000000001,4,8.571428571428571,country_x,state_10,female,65,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3474,1,1,1,38.33,146,0.0,country_x,state_4,female,53,0,2024-03-01,2024-09-01,2024-11-01,184,0.5001141707910873
user_3475,7,19,20,696.76,1,8.65,country_x,state_15,female,43,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3476,7,18,19,535.56,20,8.578947368421053,country_x,state_2,female,62,0,2024-03-01,2024-09-01,2024-11-01,184,0.49852097325875355
user_3477,4,6,6,197.73999999999998,45,18.5,country_x,state_13,female,25,0,2024-03-01,2024-09-01,2024-11-01,184,0.4987348915080465
user_3478,3,7,7,285.59,35,18.428571428571427,country_x,state_8,female,49,1,2024-03-01,2024-09-01,2024-11-01,184,0.4987624126200979
user_3479,4,7,7,455.72999999999996,27,21.571428571428573,country_x,state_8,female,49,0,2024-03-01,2024-09-01,2024-11-01,184,0.4988705675187904
